Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.17     0.00    21507     0.00     0.00  std::iterator_traits<std::_List_const_iterator<AppTemplate*> >::difference_type std::distance<std::_List_const_iterator<AppTemplate*> >(std::_List_const_iterator<AppTemplate*>, std::_List_const_iterator<AppTemplate*>)
  0.00      0.17     0.00    21008     0.00     0.00  float& cv::Mat::at<float>(int, int)
  0.00      0.17     0.00    19992     0.00     0.00  cv::Rect_<int>* std::uninitialized_copy<cv::Rect_<int>*, cv::Rect_<int>*>(cv::Rect_<int>*, cv::Rect_<int>*, cv::Rect_<int>*)
  0.00      0.17     0.00    19991     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<cv::Rect_<int> > >::max_size(std::allocator<cv::Rect_<int> > const&)
  0.00      0.17     0.00    19991     0.00     0.00  std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::max_size() const
  0.00      0.17     0.00    19991     0.00     0.00  cv::Rect_<int>* std::__uninitialized_copy<false>::__uninit_copy<cv::Rect_<int>*, cv::Rect_<int>*>(cv::Rect_<int>*, cv::Rect_<int>*, cv::Rect_<int>*)
  0.00      0.17     0.00    19991     0.00     0.00  cv::Rect_<int>* std::__uninitialized_copy_a<cv::Rect_<int>*, cv::Rect_<int>*, cv::Rect_<int> >(cv::Rect_<int>*, cv::Rect_<int>*, cv::Rect_<int>*, std::allocator<cv::Rect_<int> >&)
  0.00      0.17     0.00    19991     0.00     0.00  cv::Rect_<int>* std::__uninitialized_move_if_noexcept_a<cv::Rect_<int>*, cv::Rect_<int>*, std::allocator<cv::Rect_<int> > >(cv::Rect_<int>*, cv::Rect_<int>*, cv::Rect_<int>*, std::allocator<cv::Rect_<int> >&)
  0.00      0.17     0.00    19632     0.00     0.00  std::_List_iterator<std::pair<int, int> >::operator->() const
  0.00      0.17     0.00    19432     0.00     0.00  std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::_M_get_Node_allocator()
  0.00      0.17     0.00    19279     0.00     0.00  std::_List_const_iterator<EnsembleTracker*>::operator!=(std::_List_const_iterator<EnsembleTracker*> const&) const
  0.00      0.17     0.00    18464     0.00     0.00  __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >::operator->() const
  0.00      0.17     0.00    16844     0.00     0.00  cv::Rect_<int>::area() const
  0.00      0.17     0.00    16443     0.00     0.00  void std::_Destroy_aux<true>::__destroy<cv::Rect_<int>*>(cv::Rect_<int>*, cv::Rect_<int>*)
  0.00      0.17     0.00    16443     0.00     0.00  std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_M_deallocate(cv::Rect_<int>*, unsigned long)
  0.00      0.17     0.00    16442     0.00     0.00  void std::_Destroy<cv::Rect_<int>*>(cv::Rect_<int>*, cv::Rect_<int>*)
  0.00      0.17     0.00    16441     0.00     0.00  void std::_Destroy<cv::Rect_<int>*, cv::Rect_<int> >(cv::Rect_<int>*, cv::Rect_<int>*, std::allocator<cv::Rect_<int> >&)
  0.00      0.17     0.00    15829     0.00     0.00  std::_List_iterator<WaitingList::Waiting>::_List_iterator(std::__detail::_List_node_base*)
  0.00      0.17     0.00    15370     0.00     0.00  __gnu_cxx::__normal_iterator<Result2D*, std::vector<Result2D, std::allocator<Result2D> > >::base() const
  0.00      0.17     0.00    15184     0.00     0.00  std::_List_iterator<std::pair<int, int> >::_List_iterator(std::__detail::_List_node_base*)
  0.00      0.17     0.00    15108     0.00     0.00  __gnu_cxx::__normal_iterator<Result2D*, std::vector<Result2D, std::allocator<Result2D> > >::operator*() const
  0.00      0.17     0.00    14441     0.00     0.00  __gnu_cxx::new_allocator<EnsembleTracker*>::destroy(EnsembleTracker**)
  0.00      0.17     0.00    14441     0.00     0.00  __gnu_cxx::new_allocator<EnsembleTracker*>::construct(EnsembleTracker**, EnsembleTracker* const&)
  0.00      0.17     0.00    14441     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<EnsembleTracker*> >::deallocate(std::_List_node<EnsembleTracker*>*, unsigned long)
  0.00      0.17     0.00    14441     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<EnsembleTracker*> >::allocate(unsigned long, void const*)
  0.00      0.17     0.00    14441     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<EnsembleTracker*> >::max_size() const
  0.00      0.17     0.00    14441     0.00     0.00  std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::_M_get_node()
  0.00      0.17     0.00    14441     0.00     0.00  std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::_M_put_node(std::_List_node<EnsembleTracker*>*)
  0.00      0.17     0.00    14441     0.00     0.00  std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >::_M_insert(std::_List_iterator<EnsembleTracker*>, EnsembleTracker* const&)
  0.00      0.17     0.00    14441     0.00     0.00  std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >::push_back(EnsembleTracker* const&)
  0.00      0.17     0.00    14349     0.00     0.00  EnsembleTracker::getTemplateNum()
  0.00      0.17     0.00    14321     0.00     0.00  std::_List_const_iterator<EnsembleTracker*>::operator++()
  0.00      0.17     0.00    14132     0.00     0.00  cv::MatCommaInitializer_<float>& cv::MatCommaInitializer_<float>::operator,<double>(double)
  0.00      0.17     0.00    13781     0.00     0.00  EnsembleTracker::getResult()
  0.00      0.17     0.00    13238     0.00     0.00  std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*)
  0.00      0.17     0.00    13159     0.00     0.00  std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::end()
  0.00      0.17     0.00    12788     0.00     0.00  __gnu_cxx::new_allocator<cv::Rect_<int> >::construct(cv::Rect_<int>*, cv::Rect_<int> const&)
  0.00      0.17     0.00    12788     0.00     0.00  void __gnu_cxx::__alloc_traits<std::allocator<cv::Rect_<int> > >::construct<cv::Rect_<int> >(std::allocator<cv::Rect_<int> >&, cv::Rect_<int>*, cv::Rect_<int> const&)
  0.00      0.17     0.00    12672     0.00     0.00  __gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >::base() const
  0.00      0.17     0.00    11708     0.00     0.00  std::_List_const_iterator<EnsembleTracker*>::operator*() const
  0.00      0.17     0.00    11618     0.00     0.00  std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_M_allocate(unsigned long)
  0.00      0.17     0.00    11611     0.00     0.00  __gnu_cxx::new_allocator<cv::Rect_<int> >::allocate(unsigned long, void const*)
  0.00      0.17     0.00    10998     0.00     0.00  __gnu_cxx::__normal_iterator<Result2D*, std::vector<Result2D, std::allocator<Result2D> > >::__normal_iterator(Result2D* const&)
  0.00      0.17     0.00    10816     0.00     0.00  __gnu_cxx::new_allocator<cv::Rect_<int> >::deallocate(cv::Rect_<int>*, unsigned long)
  0.00      0.17     0.00    10806     0.00     0.00  std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::begin()
  0.00      0.17     0.00    10797     0.00     0.00  cv::Range::all()
  0.00      0.17     0.00    10797     0.00     0.00  cv::Mat::row(int) const
  0.00      0.17     0.00    10649     0.00     0.00  Matrix<int>::rows()
  0.00      0.17     0.00    10618     0.00     0.00  std::_List_iterator<WaitingList::Waiting>::operator*() const
  0.00      0.17     0.00    10550     0.00     0.00  std::list<WaitingList::Waiting, std::allocator<WaitingList::Waiting> >::end()
  0.00      0.17     0.00    10406     0.00     0.00  std::_List_iterator<WaitingList::Waiting>::operator!=(std::_List_iterator<WaitingList::Waiting> const&) const
  0.00      0.17     0.00     9996     0.00     0.00  __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >::difference_type __gnu_cxx::operator-<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >(__gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > const&, __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > const&)
  0.00      0.17     0.00     9994     0.00     0.00  std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_M_check_len(unsigned long, char const*) const
  0.00      0.17     0.00     9947     0.00     0.00  cv::Scalar_<double>::Scalar_(double, double, double, double)
  0.00      0.17     0.00     9916     0.00     0.00  std::_List_const_iterator<EnsembleTracker*>::_List_const_iterator(std::__detail::_List_node_base const*)
  0.00      0.17     0.00     9384     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator()
  0.00      0.17     0.00     9228     0.00     0.00  std::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end()
  0.00      0.17     0.00     9172     0.00     0.00  double& cv::Mat::at<double>(int, int)
  0.00      0.17     0.00     9088     0.00     0.00  std::vector<int, std::allocator<int> >::size() const
  0.00      0.17     0.00     9052     0.00     0.00  std::abs(float)
  0.00      0.17     0.00     9046     0.00     0.00  cv::Mat_<float>::~Mat_()
  0.00      0.17     0.00     8744     0.00     0.00  std::vector<Result2D, std::allocator<Result2D> >::size() const
  0.00      0.17     0.00     8300     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const
  0.00      0.17     0.00     8300     0.00     0.00  std::_Miter_base<int*>::iterator_type std::__miter_base<int*>(int*)
  0.00      0.17     0.00     8052     0.00     0.00  std::pair<int, int>::pair(int const&, int const&)
  0.00      0.17     0.00     7796     0.00     0.00  std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::push_back(cv::Rect_<int> const&)
  0.00      0.17     0.00     7516     0.00     0.00  float cv::saturate_cast<float>(float)
  0.00      0.17     0.00     7516     0.00     0.00  std::_List_iterator<ChannelScore>::operator--()
  0.00      0.17     0.00     7516     0.00     0.00  std::list<ChannelScore, std::allocator<ChannelScore> >::back()
  0.00      0.17     0.00     7353     0.00     0.00  std::_Vector_base<Result2D, std::allocator<Result2D> >::_M_get_Tp_allocator()
  0.00      0.17     0.00     7013     0.00     0.00  __gnu_cxx::new_allocator<int>::max_size() const
  0.00      0.17     0.00     6817     0.00     0.00  std::sqrt(float)
  0.00      0.17     0.00     6563     0.00     0.00  EnsembleTracker::getAssRadius()
  0.00      0.17     0.00     6558     0.00     0.00  __gnu_cxx::new_allocator<Result2D>::max_size() const
  0.00      0.17     0.00     6544     0.00     0.00  __gnu_cxx::new_allocator<std::pair<int, int> >::new_allocator()
  0.00      0.17     0.00     6544     0.00     0.00  __gnu_cxx::new_allocator<std::pair<int, int> >::~new_allocator()
  0.00      0.17     0.00     6544     0.00     0.00  std::_List_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() const
  0.00      0.17     0.00     6544     0.00     0.00  std::_List_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Node_allocator() const
  0.00      0.17     0.00     6544     0.00     0.00  std::allocator<std::pair<int, int> >::allocator<std::_List_node<std::pair<int, int> > >(std::allocator<std::_List_node<std::pair<int, int> > > const&)
  0.00      0.17     0.00     6544     0.00     0.00  std::allocator<std::pair<int, int> >::~allocator()
  0.00      0.17     0.00     6408     0.00     0.00  __gnu_cxx::new_allocator<cv::Rect_<int> >::~new_allocator()
  0.00      0.17     0.00     6408     0.00     0.00  std::allocator<cv::Rect_<int> >::~allocator()
  0.00      0.17     0.00     6408     0.00     0.00  std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_Vector_impl::~_Vector_impl()
  0.00      0.17     0.00     6408     0.00     0.00  std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::~_Vector_base()
  0.00      0.17     0.00     6408     0.00     0.00  std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::~vector()
  0.00      0.17     0.00     6322     0.00     0.00  std::_List_iterator<AppTemplate*>::_List_iterator()
  0.00      0.17     0.00     6321     0.00     0.00  bool __gnu_cxx::operator!=<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >(__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > const&, __gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > const&)
  0.00      0.17     0.00     6031     0.00     0.00  Munkres::find_uncovered_in_matrix(double, int&, int&)
  0.00      0.17     0.00     6031     0.00     0.00  Munkres::step3()
  0.00      0.17     0.00     5956     0.00     0.00  std::_List_iterator<std::pair<int, int> >::operator!=(std::_List_iterator<std::pair<int, int> > const&) const
  0.00      0.17     0.00     5499     0.00     0.00  std::vector<Result2D, std::allocator<Result2D> >::end()
  0.00      0.17     0.00     5270     0.00     0.00  std::_List_iterator<WaitingList::Waiting>::operator++(int)
  0.00      0.17     0.00     5208     0.00     0.00  std::_List_iterator<EnsembleTracker*>::operator++()
  0.00      0.17     0.00     5136     0.00     0.00  std::list<WaitingList::Waiting, std::allocator<WaitingList::Waiting> >::begin()
  0.00      0.17     0.00     5083     0.00     0.00  EnsembleTracker::getResultHistory()
  0.00      0.17     0.00     5036     0.00     0.00  __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >::operator*() const
  0.00      0.17     0.00     5036     0.00     0.00  __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >::operator-(long const&) const
  0.00      0.17     0.00     5036     0.00     0.00  std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::back()
  0.00      0.17     0.00     5034     0.00     0.00  std::_List_iterator<EnsembleTracker*>::operator==(std::_List_iterator<EnsembleTracker*> const&) const
  0.00      0.17     0.00     5030     0.00     0.00  std::__alloc_neq<std::allocator<std::_List_node<EnsembleTracker*> >, true>::_S_do_it(std::allocator<std::_List_node<EnsembleTracker*> > const&, std::allocator<std::_List_node<EnsembleTracker*> > const&)
  0.00      0.17     0.00     5030     0.00     0.00  std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >::_M_check_equal_allocators(std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >&)
  0.00      0.17     0.00     5005     0.00     0.00  std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, cv::Rect_<int> const&)
  0.00      0.17     0.00     4958     0.00     0.00  std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >::end() const
  0.00      0.17     0.00     4958     0.00     0.00  std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >::begin() const
  0.00      0.17     0.00     4938     0.00     0.00  int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*)
  0.00      0.17     0.00     4825     0.00     0.00  __gnu_cxx::new_allocator<cv::Rect_<int> >::new_allocator()
  0.00      0.17     0.00     4825     0.00     0.00  std::allocator<cv::Rect_<int> >::allocator()
  0.00      0.17     0.00     4825     0.00     0.00  std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_Vector_impl::_Vector_impl()
  0.00      0.17     0.00     4825     0.00     0.00  std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_Vector_base()
